"","consentResp.keys","consentResp.rt","Proceed.keys","Proceed.rt","AttnChkResp.keys","AttnChkResp.corr","AttnChkResp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","AttentionQuestion","AttentionAnswer","PROLIFIC_PID","Age","Sex","Handedness","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","proceed1.keys","proceed1.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","SSResp.keys","SSResp.corr","SSResp.rt","headstart.thisRepN","headstart.thisTrialN","headstart.thisN","headstart.thisIndex","headstart.ran","Phase","Condition","Stim1","Stim2","Colour","CorrectAnswer","Validity","SSPhase.thisRepN","SSPhase.thisTrialN","SSPhase.thisN","SSPhase.thisIndex","SSPhase.ran","NextPhaseResp.keys","NextPhaseResp.rt","AttentionTask2.thisRepN","AttentionTask2.thisTrialN","AttentionTask2.thisN","AttentionTask2.thisIndex","AttentionTask2.ran","proceed2.keys","proceed2.rt","InstRep2.thisRepN","InstRep2.thisTrialN","InstRep2.thisN","InstRep2.thisIndex","InstRep2.ran","PrestimulusDuration","PreResp.keys","PreResp.corr","Response.keys","Response.corr","Response.rt","Prac.thisRepN","Prac.thisTrialN","Prac.thisN","Prac.thisIndex","Prac.ran","ExpProceed.keys","ExpProceed.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","Phase2.thisRepN","Phase2.thisTrialN","Phase2.thisN","Phase2.thisIndex","Phase2.ran","Continue_2.keys","Phase3_1.thisRepN","Phase3_1.thisTrialN","Phase3_1.thisN","Phase3_1.thisIndex","Phase3_1.ran","Continue_2.rt","Phase3_2.thisRepN","Phase3_2.thisTrialN","Phase3_2.thisN","Phase3_2.thisIndex","Phase3_2.ran","LaskBlockproceed.keys","LaskBlockproceed.rt","AwareResponse","Answer.text","awarenext.keys","awarenext.rt","Awareness.thisRepN","Awareness.thisTrialN","Awareness.thisN","Awareness.thisIndex","Awareness.ran","AwareQuestion","AwareAnswer","Performance","Endresp.keys","Endresp.rt","debriefend.keys","debriefend.rt","STUDY_ID","SESSION_ID","Continue.keys","Continue.rt"
"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.4042000000000314]",1,7,17,7,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.6173000000000002]",1,8,18,2,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.4227000000000203]",1,9,19,6,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.40159999999997353]",2,0,20,0,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.35470000000000823]",2,1,21,5,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.3539000000000101]",2,2,22,7,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.4152000000000271]",2,3,23,3,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.5167999999999893]",2,4,24,6,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.36810000000005516]",2,5,25,1,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.5180999999999756]",2,6,26,9,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.5097999999999843]",2,7,27,8,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.48279999999996903]",2,8,28,2,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.41859999999996944]",2,9,29,4,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.5331000000000188]",3,0,30,9,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b"",""t""]",0,"[0.68719999999999,1.135899999999964]",3,1,31,4,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.5667000000000257]",3,2,32,1,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.6174000000000319]",3,3,33,3,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.3868999999999687]",3,4,34,6,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t"",""b""]",0,"[0.38419999999999277,0.8016000000000361]",3,5,35,7,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.5191999999999553]",3,6,36,5,1,"1","Headstart","high","fair","black","b","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.3344000000000449]",3,7,37,0,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b"",""t""]",0,"[0.6230999999999938,1.467599999999976]",3,8,38,8,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.919099999999986]",3,9,39,2,1,"1","Headstart","even","warm","black","t","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.4847000000000321]",NA,NA,NA,NA,NA,"1","S-S","high","warm","black","t","invalid",0,0,0,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.5225999999999829]",NA,NA,NA,NA,NA,"1","S-S","high","fair","black","b","valid",0,1,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t"",""b""]",0,"[0.5661000000000627,0.6889000000000465]",NA,NA,NA,NA,NA,"1","S-S","high","fair","black","b","valid",0,2,2,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b"",""t""]",0,"[0.4841000000000122,1.239100000000036]",NA,NA,NA,NA,NA,"1","S-S","even","warm","black","t","valid",0,3,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.7168000000000063]",NA,NA,NA,NA,NA,"1","S-S","high","warm","black","t","invalid",0,4,4,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.4654999999999916]",NA,NA,NA,NA,NA,"1","S-S","even","warm","black","t","valid",0,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""b""]",1,"[0.4842000000000155]",NA,NA,NA,NA,NA,"1","S-S","high","fair","black","b","valid",0,6,6,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luna",22,"female","right","2021-08-30_12h31.59.568","Experiment1_SPC","2021.2.3","Win32",59.39653124,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"[""t""]",1,"[0.767200000000031]",NA,NA,NA,NA,NA,"1","S-S","even","warm","black","t","valid",0,7,7,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
